股票代碼,股票名稱,上市日,市場類別,產業類別
082384,慧洋元富39購02,2024/03/06,上市,
082385,材料元富39購08,2024/03/06,上市,
082386,達興元富39購01,2024/03/06,上市,
082387,亞翔元富3C購01,2024/03/06,上市,
082388,力成元富39購01,2024/03/06,上市,
082389,同欣電元富3A購01,2024/03/06,上市,
08238T,奇鋐永豐41售01,2024/05/08,上市,
082390,緯穎元富39購07,2024/03/06,上市,
082391,力智元富39購01,2024/03/06,上市,
082392,東哥元富41購01,2024/03/06,上市,
082393,神基國票42購01,2024/03/06,上市,
082394,華擎國票3A購01,2024/03/06,上市,
082395,緯穎國票3A購01,2024/03/06,上市,
082396,東陽統一44購02,2024/03/06,上市,
082397,東元統一43購02,2024/03/06,上市,
082398,大亞統一43購03,2024/03/06,上市,
082399,大亞統一43購04,2024/03/06,上市,
08239T,台灣50凱基3B售10,2024/05/08,上市,
082400,三陽統一42購01,2024/03/06,上市,
082401,國巨統一43購01,2024/03/06,上市,
082402,國巨統一43購02,2024/03/06,上市,
082403,國巨統一43購03,2024/03/06,上市,
082404,精英統一43購01,2024/03/06,上市,
082405,燿華統一43購01,2024/03/06,上市,
082406,大同統一43購03,2024/03/06,上市,
082407,大同統一43購04,2024/03/06,上市,
082408,大同統一49購01,2024/03/06,上市,
082409,華新科統一43購01,2024/03/06,上市,
08240T,群高息凱基3B售03,2024/05/08,上市,
082410,長榮統一43購06,2024/03/06,上市,
082411,萬海統一43購02,2024/03/06,上市,
082412,神基統一43購02,2024/03/06,上市,
082413,神基統一45購01,2024/03/06,上市,
082414,零壹統一43購03,2024/03/06,上市,
082415,零壹統一43購04,2024/03/06,上市,
082416,華擎統一43購01,2024/03/06,上市,
082417,華擎統一44購01,2024/03/06,上市,
082418,華擎統一46購01,2024/03/06,上市,
082419,嘉澤統一45購01,2024/03/06,上市,
08241T,大亞凱基41售02,2024/05/08,上市,
082420,牧德統一42購04,2024/03/06,上市,
082421,牧德統一43購02,2024/03/06,上市,
082422,牧德統一45購01,2024/03/06,上市,
082423,瑞鼎統一45購01,2024/03/06,上市,
082424,瑞鼎統一46購01,2024/03/06,上市,
082425,健策統一43購02,2024/03/06,上市,
082426,健策統一46購01,2024/03/06,上市,
082427,大眾控統一42購01,2024/03/06,上市,
082428,達興統一43購03,2024/03/06,上市,
082429,聯茂統一43購01,2024/03/06,上市,
08242T,奇鋐凱基41售06,2024/05/08,上市,
082430,華孚統一43購01,2024/03/06,上市,
082431,力成統一43購02,2024/03/06,上市,
082432,愛普統一41購03,2024/03/06,上市,
082433,愛普統一47購01,2024/03/06,上市,
082434,緯穎統一43購02,2024/03/06,上市,
082435,緯穎統一49購01,2024/03/06,上市,
082436,力智統一42購01,2024/03/06,上市,
082437,視陽統一43購01,2024/03/06,上市,
082438,東陽群益43購01,2024/03/06,上市,
082439,東元群益39購02,2024/03/06,上市,
08243T,奇鋐凱基41售07,2024/05/08,上市,
082440,堤維西群益39購02,2024/03/06,上市,
082441,大亞群益3B購01,2024/03/06,上市,
082442,三陽群益3B購01,2024/03/06,上市,
082443,華通群益39購09,2024/03/06,上市,
082444,台積電群益39購04,2024/03/06,上市,
082445,聯發科群益42購02,2024/03/06,上市,
082446,聯發科群益43購07,2024/03/06,上市,
082447,一詮群益3A購01,2024/03/06,上市,
082448,長榮群益3A購07,2024/03/06,上市,
082449,神基群益41購01,2024/03/06,上市,
08244T,臺股指凱基3B售32,2024/05/08,上市,
082450,晶豪科群益3B購01,2024/03/06,上市,
082451,晟銘電群益39購01,2024/03/06,上市,
082452,奇鋐群益3B購02,2024/03/06,上市,
082453,聯詠群益43購01,2024/03/06,上市,
082454,新日興群益43購01,2024/03/06,上市,
082455,玉晶光群益3B購01,2024/03/06,上市,
082456,華擎群益3B購02,2024/03/06,上市,
082457,嘉澤群益3A購01,2024/03/06,上市,
082458,辛耘群益3B購02,2024/03/06,上市,
082459,瑞鼎群益39購01,2024/03/06,上市,
08245T,臺股指凱基3B售33,2024/05/08,上市,
082460,健策群益3B購01,2024/03/06,上市,
082461,上緯控群益3A購01,2024/03/06,上市,
082462,上緯控群益3B購01,2024/03/06,上市,
082463,日月光群益43購01,2024/03/06,上市,
082464,材料群益3B購02,2024/03/06,上市,
082465,材料群益43購01,2024/03/06,上市,
082466,達興群益39購03,2024/03/06,上市,
082467,豐藝群益39購02,2024/03/06,上市,
082468,矽格群益41購01,2024/03/06,上市,
082469,康舒群益39購03,2024/03/06,上市,
08246T,臺股指凱基3B售34,2024/05/08,上市,
082470,愛普群益43購01,2024/03/06,上市,
082471,緯穎群益3B購06,2024/03/06,上市,
082472,緯穎群益3C購03,2024/03/06,上市,
082473,嘉基群益3A購01,2024/03/06,上市,
082474,宇瞻群益3A購01,2024/03/06,上市,
082475,東哥群益39購01,2024/03/06,上市,
082476,世紀鋼群益39購07,2024/03/06,上市,
082477,世紀鋼群益43購02,2024/03/06,上市,
082478,世紀鋼群益43購03,2024/03/06,上市,
082479,滬深2X元大39購06,2024/03/06,上市,
08247T,臺股指凱基44售09,2024/05/08,上市,
082480,滬深2X元大3C購01,2024/03/06,上市,
082481,潤隆元大39購02,2024/03/06,上市,
082482,川湖元大39購11,2024/03/06,上市,
082483,川湖元大39購12,2024/03/06,上市,
082484,川湖元大3B購03,2024/03/06,上市,
082485,三陽元大39購01,2024/03/06,上市,
082486,三陽元大39購02,2024/03/06,上市,
082487,三陽元大3B購01,2024/03/06,上市,
082488,華通元大3A購03,2024/03/06,上市,
082489,台積電元大39購21,2024/03/06,上市,
08248T,香港2X國票3B售01,2024/05/08,上市,
082490,台積電元大39購22,2024/03/06,上市,
082491,台積電元大39購23,2024/03/06,上市,
082492,金像電元大39購07,2024/03/06,上市,
082493,大同元大3A購01,2024/03/06,上市,
082494,漢唐元大39購02,2024/03/06,上市,
082495,興勤元大39購02,2024/03/06,上市,
082496,聯發科元大39購20,2024/03/06,上市,
082497,聯發科元大39購21,2024/03/06,上市,
082498,聯發科元大39購22,2024/03/06,上市,
082499,鉅祥元大39購01,2024/03/06,上市,
08249T,台灣50元富3B售02,2024/05/08,上市,
082500,臺企銀元大39購01,2024/03/06,上市,
082501,嘉澤元大39購05,2024/03/06,上市,
082502,嘉澤元大3B購03,2024/03/06,上市,
082503,嘉澤元大3C購02,2024/03/06,上市,
082504,瑞鼎元大39購01,2024/03/06,上市,
082505,上緯控元大39購04,2024/03/06,上市,
082506,上緯控元大39購05,2024/03/06,上市,
082507,上緯控元大3C購01,2024/03/06,上市,
082508,材料元大39購10,2024/03/06,上市,
082509,材料元大39購11,2024/03/06,上市,
08250T,國企2X元富3B售02,2024/05/08,上市,
082510,材料元大39購12,2024/03/06,上市,
082511,致伸元大39購01,2024/03/06,上市,
082512,邁達特元大39購02,2024/03/06,上市,
082513,豐藝元大39購01,2024/03/06,上市,
082514,迅得元大39購01,2024/03/06,上市,
082515,研揚元大39購01,2024/03/06,上市,
082516,緯穎元大41購01,2024/03/06,上市,
082517,嘉基元大39購01,2024/03/06,上市,
082518,嘉基元大39購02,2024/03/06,上市,
082519,嘉基元大3C購01,2024/03/06,上市,
08251T,中502X元富3B售04,2024/05/08,上市,
082520,勤誠元大39購05,2024/03/06,上市,
082521,宇瞻元大39購02,2024/03/06,上市,
082522,高力元大3A購06,2024/03/06,上市,
082523,世紀鋼元大3A購04,2024/03/06,上市,
082524,臺股指元大3A購28,2024/03/06,上市,
082525,臺股指元大3A購29,2024/03/06,上市,
082526,臺股指元大3A購30,2024/03/06,上市,
082527,臺股指元大3A購31,2024/03/06,上市,
082528,臺股指元大3A購32,2024/03/06,上市,
082529,金像電富邦41購01,2024/03/06,上市,
08252T,長榮航元富3B售03,2024/05/08,上市,
082530,新興富邦41購01,2024/03/06,上市,
082531,奇鋐富邦39購04,2024/03/06,上市,
082532,健策富邦43購01,2024/03/06,上市,
082533,佳必琪富邦41購01,2024/03/06,上市,
082534,緯穎富邦41購01,2024/03/06,上市,
082535,世紀鋼富邦3C購01,2024/03/06,上市,
082536,世紀鋼富邦41購01,2024/03/06,上市,
082537,川湖兆豐3A購02,2024/03/07,上市,
082538,華通兆豐39購01,2024/03/07,上市,
082539,台積電兆豐3B購01,2024/03/07,上市,
08253T,上緯控元富3B售01,2024/05/08,上市,
082540,友訊兆豐3C購01,2024/03/07,上市,
082541,聯發科兆豐3A購02,2024/03/07,上市,
082542,奇鋐兆豐3A購02,2024/03/07,上市,
082543,大聯大兆豐43購01,2024/03/07,上市,
082544,美指2X永豐3C購01,2024/03/07,上市,
082545,華紙永豐3B購01,2024/03/07,上市,
082546,鴻海永豐43購01,2024/03/07,上市,
082547,仁寶永豐3A購02,2024/03/07,上市,
082548,燿華永豐39購01,2024/03/07,上市,
082549,長榮永豐3A購05,2024/03/07,上市,
08254T,至上富邦43售03,2024/05/08,上市,
082550,雄獅永豐3A購01,2024/03/07,上市,
082551,智原永豐43購01,2024/03/07,上市,
082552,晶技永豐3C購01,2024/03/07,上市,
082553,材料永豐3B購01,2024/03/07,上市,
082554,達興永豐3B購01,2024/03/07,上市,
082555,中磊永豐39購02,2024/03/07,上市,
082556,力成永豐3B購01,2024/03/07,上市,
082557,晶心科永豐3A購01,2024/03/07,上市,
082558,矽創永豐3A購01,2024/03/07,上市,
082559,達方永豐3A購01,2024/03/07,上市,
08255T,SGBR2X元大3B售06,2024/05/08,上市,
082560,東哥永豐3C購01,2024/03/07,上市,
082561,堤維西國泰3B購01,2024/03/07,上市,
082562,華通國泰3B購01,2024/03/07,上市,
082563,鴻海國泰3B購02,2024/03/07,上市,
082564,敬鵬國泰3B購01,2024/03/07,上市,
082565,金像電國泰3B購01,2024/03/07,上市,
082566,聯發科國泰3B購02,2024/03/07,上市,
082567,神基國泰3B購02,2024/03/07,上市,
082568,大立光國泰3B購01,2024/03/07,上市,
082569,欣興國泰3B購01,2024/03/07,上市,
08256T,長榮航元大3B售11,2024/05/08,上市,
082570,緯創國泰3B購01,2024/03/07,上市,
082571,新日興國泰3B購01,2024/03/07,上市,
082572,緯穎國泰3B購01,2024/03/07,上市,
082573,台灣50元富39購10,2024/03/07,上市,
082574,T50反1元富39購02,2024/03/07,上市,
082575,上証2X元富43購02,2024/03/07,上市,
082576,中砂元富3A購01,2024/03/07,上市,
082577,華通元富41購01,2024/03/07,上市,
082578,仁寶元富39購01,2024/03/07,上市,
082579,燿華元富3A購01,2024/03/07,上市,
08257T,長榮航元大3B售12,2024/05/08,上市,
082580,燿華元富3A購02,2024/03/07,上市,
082581,菱生元富39購01,2024/03/07,上市,
082582,技嘉元富3A購07,2024/03/07,上市,
082583,仲琦元富39購01,2024/03/07,上市,
082584,仲琦元富39購02,2024/03/07,上市,
082585,緯創元富39購03,2024/03/07,上市,
082586,緯創元富3C購01,2024/03/07,上市,
082587,玉晶光元富39購04,2024/03/07,上市,
082588,材料元富39購09,2024/03/07,上市,
082589,采鈺元富3B購03,2024/03/07,上市,
08258T,香港2X群益3B售02,2024/05/08,上市,
082590,滬深2X凱基3B購03,2024/03/07,上市,
082591,堤維西凱基41購01,2024/03/07,上市,
082592,大亞凱基3A購01,2024/03/07,上市,
082593,華通凱基3C購03,2024/03/07,上市,
082594,台積電凱基3A購07,2024/03/07,上市,
082595,台積電凱基46購05,2024/03/07,上市,
082596,金像電凱基3A購04,2024/03/07,上市,
082597,聯發科凱基46購02,2024/03/07,上市,
082598,長榮凱基39購17,2024/03/07,上市,
082599,晶豪科凱基39購02,2024/03/07,上市,
08259T,長榮航群益3C售03,2024/05/08,上市,
082600,聯詠凱基3B購01,2024/03/07,上市,
082601,智原凱基3B購05,2024/03/07,上市,
082602,緯創凱基3A購10,2024/03/07,上市,
082603,新日興凱基3B購01,2024/03/07,上市,
082604,新日興凱基3B購02,2024/03/07,上市,
082605,新日興凱基3B購03,2024/03/07,上市,
082606,牧德凱基39購01,2024/03/07,上市,
082607,上緯控凱基3B購01,2024/03/07,上市,
082608,材料凱基3A購03,2024/03/07,上市,
082609,達興凱基39購02,2024/03/07,上市,
08260T,奇鋐群益3B售09,2024/05/08,上市,
082610,亞翔凱基3B購01,2024/03/07,上市,
082611,豐藝凱基39購02,2024/03/07,上市,
082612,穎崴凱基39購03,2024/03/07,上市,
082613,來頡凱基3B購01,2024/03/07,上市,
082614,矽創凱基3B購01,2024/03/07,上市,
082615,南茂凱基39購01,2024/03/07,上市,
082616,泰銘凱基39購01,2024/03/07,上市,
082617,臺股指凱基3A購52,2024/03/07,上市,
082618,臺股指凱基3B購14,2024/03/07,上市,
082619,香港反國票3C購01,2024/03/07,上市,
08261T,創意群益45售02,2024/05/08,上市,
082620,信錦國票3A購01,2024/03/07,上市,
082621,中華國票45購01,2024/03/07,上市,
082622,鴻海國票41購01,2024/03/07,上市,
082623,鴻海國票47購01,2024/03/07,上市,
082624,友訊國票3A購01,2024/03/07,上市,
082625,致茂國票3A購01,2024/03/07,上市,
082626,群光國票3B購01,2024/03/07,上市,
082627,京元電國票3A購01,2024/03/07,上市,
082628,京元電國票3B購01,2024/03/07,上市,
082629,旺旺保國票39購01,2024/03/07,上市,
08262T,嘉澤群益41售05,2024/05/08,上市,
082630,建漢國票3A購01,2024/03/07,上市,
082631,瑞鼎國票39購01,2024/03/07,上市,
082632,貿聯國票3A購01,2024/03/07,上市,
082633,大眾控國票39購02,2024/03/07,上市,
082634,日月光國票4B購01,2024/03/07,上市,
082635,定穎控國票3A購01,2024/03/07,上市,
082636,材料國票43購01,2024/03/07,上市,
082637,正文國票3A購01,2024/03/07,上市,
082638,致伸國票3A購01,2024/03/07,上市,
082639,迅得國票3A購01,2024/03/07,上市,
08263T,國巨元富3B售04,2024/05/09,上市,
082640,嘉基國票3A購02,2024/03/07,上市,
082641,至上國票39購01,2024/03/07,上市,
082642,達方國票3A購01,2024/03/07,上市,
082643,鴻海康和3B購01,2024/03/07,上市,
082644,國巨富邦3C購01,2024/03/07,上市,
082645,聯發科富邦43購02,2024/03/07,上市,
082646,美食富邦43購02,2024/03/07,上市,
082647,神基富邦43購01,2024/03/07,上市,
082648,奇鋐富邦3B購01,2024/03/07,上市,
082649,聯詠富邦43購01,2024/03/07,上市,
08264T,鴻海凱基3B售18,2024/05/09,上市,
082650,智原富邦43購01,2024/03/07,上市,
082651,新日興富邦43購01,2024/03/07,上市,
082652,嘉澤富邦3A購01,2024/03/07,上市,
082653,嘉澤富邦3B購01,2024/03/07,上市,
082654,臺股指富邦46購01,2024/03/07,上市,
082655,華通台新39購01,2024/03/07,上市,
082656,大同台新39購01,2024/03/07,上市,
082657,神基台新39購01,2024/03/07,上市,
082658,力成台新39購01,2024/03/07,上市,
082659,東陽統一43購03,2024/03/07,上市,
08265T,長榮航凱基3C售04,2024/05/09,上市,
082660,三陽統一43購01,2024/03/07,上市,
082661,聯電統一43購01,2024/03/07,上市,
082662,矽統統一43購03,2024/03/07,上市,
082663,燿華統一43購02,2024/03/07,上市,
082664,建準統一43購05,2024/03/07,上市,
082665,神基統一43購03,2024/03/07,上市,
082666,神基統一46購01,2024/03/07,上市,
082667,晶豪科統一49購01,2024/03/07,上市,
082668,晶睿統一43購01,2024/03/07,上市,
082669,華擎統一43購02,2024/03/07,上市,
08266T,鴻海台新3B售02,2024/05/09,上市,
082670,嘉澤統一43購01,2024/03/07,上市,
082671,瑞鼎統一43購04,2024/03/07,上市,
082672,材料統一42購01,2024/03/07,上市,
082673,材料統一43購01,2024/03/07,上市,
082674,材料統一43購02,2024/03/07,上市,
082675,天鈺統一43購01,2024/03/07,上市,
082676,華孚統一43購02,2024/03/07,上市,
082677,力成統一43購03,2024/03/07,上市,
082678,洋基統一43購01,2024/03/07,上市,
082679,嘉基統一43購04,2024/03/07,上市,
08267T,鴻海國票3C售07,2024/05/09,上市,
082680,高力統一43購04,2024/03/07,上市,
082681,國巨法興39購01,2024/03/07,上市,
082682,台積電法興3B購01,2024/03/07,上市,
082683,矽統法興39購01,2024/03/07,上市,
082684,技嘉法興39購01,2024/03/07,上市,
082685,建準法興39購02,2024/03/07,上市,
082686,一詮法興39購01,2024/03/07,上市,
082687,台驊控法興39購01,2024/03/07,上市,
082688,智原法興39購01,2024/03/07,上市,
082689,京鼎法興39購01,2024/03/07,上市,
08268T,力積電國票3B售02,2024/05/09,上市,
082690,健策法興39購02,2024/03/07,上市,
082691,天鈺法興39購01,2024/03/07,上市,
082692,聯茂法興39購01,2024/03/07,上市,
082693,上証2X元大39購03,2024/03/07,上市,
082694,元債2X元大3B購05,2024/03/07,上市,
082695,元債2X元大3B購06,2024/03/07,上市,
082696,堤維西元大39購03,2024/03/07,上市,
082697,中砂元大39購03,2024/03/07,上市,
082698,華電元大39購01,2024/03/07,上市,
082699,川湖元大39購13,2024/03/07,上市,
08269T,臺股指富邦42售06,2024/05/09,上市,
082700,川湖元大39購14,2024/03/07,上市,
082701,川湖元大41購03,2024/03/07,上市,
082702,台積電元大39購25,2024/03/07,上市,
082703,台積電元大3C購08,2024/03/07,上市,
082704,台積電元大41購06,2024/03/07,上市,
082705,金像電元大39購08,2024/03/07,上市,
082706,金像電元大39購09,2024/03/07,上市,
082707,瑞昱元大39購03,2024/03/07,上市,
082708,瑞昱元大39購04,2024/03/07,上市,
082709,台光電元大3A購02,2024/03/07,上市,
08270T,臺股指富邦43售08,2024/05/09,上市,
082710,建準元大3A購03,2024/03/07,上市,
082711,聯發科元大3A購07,2024/03/07,上市,
082712,聯發科元大3C購08,2024/03/07,上市,
082713,聯發科元大41購04,2024/03/07,上市,
082714,奇鋐元大3A購04,2024/03/07,上市,
082715,聯詠元大39購03,2024/03/07,上市,
082716,欣興元大3A購01,2024/03/07,上市,
082717,欣興元大3C購01,2024/03/07,上市,
082718,欣興元大41購01,2024/03/07,上市,
082719,新日興元大39購04,2024/03/07,上市,
08271T,國企2X元大3B售04,2024/05/09,上市,
082720,新日興元大39購05,2024/03/07,上市,
082721,新日興元大39購06,2024/03/07,上市,
082722,新日興元大3B購02,2024/03/07,上市,
082723,新日興元大41購01,2024/03/07,上市,
082724,辛耘元大3A購03,2024/03/07,上市,
082725,健策元大39購03,2024/03/07,上市,
082726,日月光元大39購01,2024/03/07,上市,
082727,永崴控元大39購02,2024/03/07,上市,
082728,材料元大39購13,2024/03/07,上市,
082729,材料元大3C購02,2024/03/07,上市,
08272T,華榮元大3B售02,2024/05/09,上市,
082730,材料元大41購02,2024/03/07,上市,
082731,亞翔元大3A購02,2024/03/07,上市,
082732,樺漢元大39購03,2024/03/07,上市,
082733,鼎基元大39購03,2024/03/07,上市,
082734,來頡元大39購02,2024/03/07,上市,
082735,世紀鋼元大3A購05,2024/03/07,上市,
082736,潤隆群益3C購01,2024/03/07,上市,
082737,川湖群益39購04,2024/03/07,上市,
082738,長榮鋼群益3B購01,2024/03/07,上市,
082739,華通群益39購10,2024/03/07,上市,
08273T,三陽元大3B售09,2024/05/09,上市,
082740,鴻海群益3A購05,2024/03/07,上市,
082741,鴻海群益3B購02,2024/03/07,上市,
082742,仁寶群益3A購01,2024/03/07,上市,
082743,台積電群益3B購08,2024/03/07,上市,
082744,台積電群益43購02,2024/03/07,上市,
082745,燿華群益3A購01,2024/03/07,上市,
082746,金像電群益39購03,2024/03/07,上市,
082747,群光群益3B購01,2024/03/07,上市,
082748,建準群益39購06,2024/03/07,上市,
082749,聯發科群益39購14,2024/03/07,上市,
08274T,定穎控元大3B售01,2024/05/09,上市,
082750,聯發科群益3A購15,2024/03/07,上市,
082751,聯發科群益3A購16,2024/03/07,上市,
082752,慧洋群益39購02,2024/03/07,上市,
082753,智原群益39購09,2024/03/07,上市,
082754,欣興群益3B購01,2024/03/07,上市,
082755,緯創群益3A購09,2024/03/07,上市,
082756,新日興群益3B購02,2024/03/07,上市,
082757,嘉澤群益41購03,2024/03/07,上市,
082758,健策群益3A購04,2024/03/07,上市,
082759,貿聯群益3A購01,2024/03/07,上市,
08275T,至上元大3B售11,2024/05/09,上市,
082760,材料群益3B購03,2024/03/07,上市,
082761,材料群益3B購04,2024/03/07,上市,
082762,材料群益3B購05,2024/03/07,上市,
082763,材料群益43購02,2024/03/07,上市,
082764,上品群益43購01,2024/03/07,上市,
082765,正文群益39購01,2024/03/07,上市,
082766,致伸群益39購01,2024/03/07,上市,
082767,達興群益39購04,2024/03/07,上市,
082768,達興群益3B購01,2024/03/07,上市,
082769,中磊群益3A購03,2024/03/07,上市,
08276T,勤美永豐41售02,2024/05/10,上市,
082770,力成群益3B購01,2024/03/07,上市,
082771,康舒群益39購04,2024/03/07,上市,
082772,元晶群益39購01,2024/03/07,上市,
082773,晶心科群益39購06,2024/03/07,上市,
082774,鼎基群益43購01,2024/03/07,上市,
082775,緯穎群益3B購07,2024/03/07,上市,
082776,緯穎群益41購06,2024/03/07,上市,
082777,嘉基群益3A購02,2024/03/07,上市,
082778,采鈺群益39購03,2024/03/07,上市,
082779,來頡群益41購01,2024/03/07,上市,
08277T,材料永豐3C售03,2024/05/10,上市,
082780,東哥群益39購02,2024/03/07,上市,
082781,東哥群益3A購01,2024/03/07,上市,
082782,潤泰新群益39購02,2024/03/07,上市,
082783,群高息中信39購01,2024/03/08,上市,
082784,台積電中信3B購04,2024/03/08,上市,
082785,致茂中信3A購01,2024/03/08,上市,
082786,奇鋐中信41購01,2024/03/08,上市,
082787,緯創中信39購04,2024/03/08,上市,
082788,新日興中信39購01,2024/03/08,上市,
082789,新日興中信3B購02,2024/03/08,上市,
08278T,鴻海中信3C售04,2024/05/10,上市,
082790,華擎中信3A購01,2024/03/08,上市,
082791,達興中信39購02,2024/03/08,上市,
082792,中磊中信41購01,2024/03/08,上市,
082793,臺股指中信3A購06,2024/03/08,上市,
082794,長榮鋼永豐3A購01,2024/03/08,上市,
082795,光寶科永豐3B購01,2024/03/08,上市,
082796,鴻海永豐46購01,2024/03/08,上市,
082797,台積電永豐3A購04,2024/03/08,上市,
082798,台積電永豐3B購03,2024/03/08,上市,
082799,台亞永豐3A購01,2024/03/08,上市,
08279T,智原中信3B售03,2024/05/10,上市,
082800,致茂永豐39購01,2024/03/08,上市,
082801,致茂永豐3B購01,2024/03/08,上市,
082802,台驊控永豐3A購01,2024/03/08,上市,
082803,緯創永豐43購01,2024/03/08,上市,
082804,新日興永豐3B購01,2024/03/08,上市,
082805,華擎永豐3A購01,2024/03/08,上市,
082806,材料永豐3A購05,2024/03/08,上市,
082807,佳必琪永豐3B購01,2024/03/08,上市,
082808,華孚永豐3A購01,2024/03/08,上市,
082809,矽力永豐3A購01,2024/03/08,上市,
08280T,三陽凱基3B售07,2024/05/10,上市,
082810,南電永豐39購02,2024/03/08,上市,
082811,台達電兆豐3A購01,2024/03/08,上市,
082812,鴻海兆豐43購01,2024/03/08,上市,
082813,仁寶兆豐3A購01,2024/03/08,上市,
082814,宏碁兆豐39購01,2024/03/08,上市,
082815,台光電兆豐39購02,2024/03/08,上市,
082816,群光兆豐3B購01,2024/03/08,上市,
082817,建準兆豐3B購01,2024/03/08,上市,
082818,聯發科兆豐39購02,2024/03/08,上市,
082819,飛宏兆豐43購01,2024/03/08,上市,
08281T,臺股指凱基43售17,2024/05/10,上市,
082820,長榮兆豐3B購01,2024/03/08,上市,
082821,文曄兆豐3B購01,2024/03/08,上市,
082822,正文兆豐41購02,2024/03/08,上市,
082823,力成兆豐3B購01,2024/03/08,上市,
082824,元債2X凱基3B購02,2024/03/08,上市,
082825,力山凱基39購01,2024/03/08,上市,
082826,力山凱基3B購01,2024/03/08,上市,
082827,新光鋼凱基39購02,2024/03/08,上市,
082828,川湖凱基3B購08,2024/03/08,上市,
082829,華通凱基39購09,2024/03/08,上市,
08282T,鴻海統一42售02,2024/05/10,上市,
082830,仁寶凱基39購01,2024/03/08,上市,
082831,台積電凱基39購12,2024/03/08,上市,
082832,台積電凱基3C購08,2024/03/08,上市,
082833,台積電凱基4A購03,2024/03/08,上市,
082834,燿華凱基39購02,2024/03/08,上市,
082835,京元電凱基41購01,2024/03/08,上市,
082836,聯發科凱基39購15,2024/03/08,上市,
082837,聯發科凱基41購05,2024/03/08,上市,
082838,晶豪科凱基3B購02,2024/03/08,上市,
082839,晟銘電凱基39購01,2024/03/08,上市,
08283T,鴻海富邦3B售06,2024/05/10,上市,
082840,晟銘電凱基3B購01,2024/03/08,上市,
082841,晶技凱基39購01,2024/03/08,上市,
082842,晶技凱基3C購01,2024/03/08,上市,
082843,緯創凱基41購02,2024/03/08,上市,
082844,新日興凱基41購01,2024/03/08,上市,
082845,辛耘凱基3B購01,2024/03/08,上市,
082846,材料凱基3C購01,2024/03/08,上市,
082847,中磊凱基3B購02,2024/03/08,上市,
082848,亞翔凱基3C購01,2024/03/08,上市,
082849,豐藝凱基3A購01,2024/03/08,上市,
08284T,中信金富邦41售02,2024/05/10,上市,
082850,佳必琪凱基43購01,2024/03/08,上市,
082851,佳必琪凱基45購01,2024/03/08,上市,
082852,樺漢凱基39購03,2024/03/08,上市,
082853,矽力凱基39購04,2024/03/08,上市,
082854,晶心科凱基41購01,2024/03/08,上市,
082855,帝寶凱基39購01,2024/03/08,上市,
082856,緯穎凱基39購13,2024/03/08,上市,
082857,AES凱基3A購01,2024/03/08,上市,
082858,南茂凱基3B購01,2024/03/08,上市,
082859,達方凱基3A購01,2024/03/08,上市,
08285T,臺股指富邦41售08,2024/05/10,上市,
082860,東哥凱基3A購01,2024/03/08,上市,
082861,臺股指凱基44購03,2024/03/08,上市,
082862,臺股指凱基46購03,2024/03/08,上市,
082863,上証2X國票3A購03,2024/03/08,上市,
082864,力山國票39購01,2024/03/08,上市,
082865,力山國票3A購01,2024/03/08,上市,
082866,川湖國票44購01,2024/03/08,上市,
082867,台亞國票3A購01,2024/03/08,上市,
082868,微星國票41購01,2024/03/08,上市,
082869,飛宏國票3A購01,2024/03/08,上市,
08286T,臺股指富邦41售09,2024/05/10,上市,
082870,長榮國票43購01,2024/03/08,上市,
082871,台驊控國票3A購01,2024/03/08,上市,
082872,晟銘電國票3A購02,2024/03/08,上市,
082873,晟銘電國票3B購01,2024/03/08,上市,
082874,奇鋐國票39購05,2024/03/08,上市,
082875,健鼎國票3A購01,2024/03/08,上市,
082876,新日興國票3A購02,2024/03/08,上市,
082877,華擎國票3A購02,2024/03/08,上市,
082878,虹堡國票3B購02,2024/03/08,上市,
082879,亞翔國票3A購03,2024/03/08,上市,
08287T,臺股指富邦43售09,2024/05/10,上市,
082880,力成國票43購01,2024/03/08,上市,
082881,緯穎國票3A購02,2024/03/08,上市,
082882,達方國票3A購02,2024/03/08,上市,
082883,高力國票3B購01,2024/03/08,上市,
082884,鴻海元富39購04,2024/03/08,上市,
082885,台積電元富39購11,2024/03/08,上市,
082886,英業達元富3A購02,2024/03/08,上市,
082887,英業達元富3A購03,2024/03/08,上市,
082888,英業達元富3A購04,2024/03/08,上市,
082889,瑞昱元富3A購04,2024/03/08,上市,
08288T,奇鋐群益3B售12,2024/05/10,上市,
082890,京元電元富3C購01,2024/03/08,上市,
082891,聯發科元富44購05,2024/03/08,上市,
082892,志聖元富39購01,2024/03/08,上市,
082893,神基元富3A購02,2024/03/08,上市,
082894,神基元富41購01,2024/03/08,上市,
082895,晟銘電元富3C購01,2024/03/08,上市,
082896,新日興元富39購01,2024/03/08,上市,
082897,材料元富43購01,2024/03/08,上市,
082898,佳必琪元富39購01,2024/03/08,上市,
082899,佳必琪元富3B購01,2024/03/08,上市,
08289T,國企2X國票3C售01,2024/05/10,上市,
082900,緯穎元富43購02,2024/03/08,上市,
082901,緯穎元富49購01,2024/03/08,上市,
082902,達方元富39購01,2024/03/08,上市,
082903,達方元富3A購01,2024/03/08,上市,
082904,達方元富3B購01,2024/03/08,上市,
082905,東哥元富39購01,2024/03/08,上市,
082906,東哥元富3A購01,2024/03/08,上市,
082907,東哥元富43購01,2024/03/08,上市,
